,index,sentence,label
2869,3671,"['يشار', 'إلى', 'أن', 'المتسابق', 'الفرنسي', 'يحتاج', 'إلى', '5', 'نقاط', 'فقط', 'لكي', 'يحتفظ', 'بلقبه', 'للعام', 'الثالث', 'على', 'التوالي', '،', 'إذ', 'يتقدم', 'بفارق', '35', 'نقطة', 'عن', 'أقرب', 'منافسيه', 'الفنلندي', 'ماركوس', 'غرونهولم', 'سائق', 'فورد', '،', 'وذلك', 'قبل', '4', 'مراحل', 'من', 'انتهاء', 'البطولة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2870,3236,"['القاعدة', 'تدعو', 'أميركا', 'والعالم', 'الغربي', 'لاعتناق', 'الإسلام', 'أيمن', 'الظواهري', 'يقول', 'إن', 'عزام', 'الأميركي', 'يريد', 'أن', 'يخرج', 'قومه', 'من', 'الظلمات', 'إلى', 'النور', '(', 'أرشيف', ')', 'دعا', 'تنظيم', 'القاعدة', 'الذي', 'يتزعمه', 'أسامة', 'بن', 'لادن', 'الأميركيين', 'ومواطني', 'بقية', 'بلدان', 'العالم', 'الغربي', 'إلى', 'اعتناق', 'الإسلام', '،', 'وذلك', 'في', 'شريط', 'مصور', 'بث', 'عبر', 'الإنترنت']","['B-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'B-MISC', 'B-PERS', 'I-PERS', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2871,2989,"['هذا', 'الاب', 'يترك', 'الكل', 'في', 'ليلة', 'عيد', 'الاستقلال', '،', 'وينشغل', 'بعمله', 'الذي', 'يجب', 'عليه', 'ان', 'يكمله', '،', 'ولا', 'يقوم', 'الا', 'ببعض', 'اللفتات', 'التي', 'تدل', 'على', 'انشغاله', '،', 'ثم', 'يقوم', 'بالبحث', 'عن', 'الريموت', 'كونترول', 'الخاص', 'بالفيديو', 'كي', 'يتابع', 'التخطيط', 'للتصميم', 'الجديد', '،', 'ولكن', 'كثرة', 'هذه', 'الاجهزة', 'توقعه', 'مرة', 'اخرى', 'في', 'الفوضى', '،', 'فيعود', 'الى', 'فكرة', 'ابنه', 'التي', 'تظل', 'تلح', 'عليه', 'من', 'اجل', 'شراء', 'جهاز', 'التحكم', 'الجديد', 'الذي', 'يغنيه', 'عن', 'كل', 'اجهزة', 'التحكم', 'الاخرى']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2872,3888,"['ليون', 'يواصل', 'انتصاراته', 'وفي', 'المجموعة', 'ذاتها', 'على', 'استاد', '""', 'فارول', '""', '،', 'حقق', 'ليون', 'الفرنسي', 'فوزه', 'الثاني', 'على', 'التوالي', 'عندما', 'تغلب', 'على', 'مضيفه', 'ستيوا', 'بوخارست', 'بثلاثة', 'اهداف', 'للبرازيلي', 'فريد', 'الذي', 'استغل', 'خطأ', 'فادحا', 'من', 'الحارس', 'البرتغالي', 'كارلوس', 'البرتو', 'فرنانديش', 'اثر', 'ركلة', 'حرة', 'انبرى', 'لها', 'الاختصاصي', 'مواطنه', 'جونينيو', 'فتابعها', 'بسهولة', 'داخل', 'المرمى', '(', '43', ')', '،', 'والبرتغالي', 'تياغو', 'في', 'الدقيقة', '55', '،', 'وكريم', 'بنزيمة', '(', '89', ')']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O']"
2873,2771,"['وعن', 'المبادرة', 'العربية', 'قال', 'عباس', '""', 'مازلنا', 'نبحثها', 'الآن', 'بيننا', 'كعرب', 'وسيتم', 'بحثها', 'بشكل', 'معمق', 'في', 'اجتماع', 'وزراء', 'الخارجية', 'العرب', 'في', 'السادس', 'من', 'الشهر', 'القادم', ',', 'وعندما', 'يتم', 'التوافق', 'عليها', 'عربيا', 'سنذهب', 'بها', 'إلى', 'الأمم', 'المتحدة', '""']","['O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
2874,3377,"['إنتاج', 'أوبك', 'وقالت', 'الإدارة', 'إنها', 'خفضت', 'توقعاتها', 'لإنتاج', 'النفط', 'الخام', 'من', 'منظمة', 'أوبك', 'في', 'المتبقي', 'من', 'عام', '2006', 'وعام', '2007', 'كاملا']","['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O']"
2875,1359,"['الاحتلال', 'الإسرائيلي', 'يواصل', 'اعتداءاته', 'على', 'مناطق', 'متفرقة', 'من', 'قطاع', 'غزة', '(', 'رويترز', ')', 'شهيد', 'بالبريج', 'على', 'الصعيد', 'الميداني', 'استشهد', 'فلسطيني', 'إثر', 'إصابته', 'بنيران', 'قوات', 'الاحتلال', 'الإسرائيلي', 'شرق', 'مخيم', 'البريج', 'جنوب', 'مدينة', 'غزة', 'الخميس']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O']"
2876,1587,"['كان', 'لانتحار', 'أخته', 'بسبب', 'رفضها', 'الزواج', 'من', 'رجل', 'لا', 'تحبه', '،', 'أثر', 'عميق', 'في', 'نفسه', 'و', 'شعره', '،', 'فعرض', 'قضية', 'المرأة', 'و', 'العالم', 'العربي', 'في', 'العديد', 'من', 'قصائده', '،', 'رافضا', 'شوفينية', 'الرجال']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2877,1634,"['فأبى', 'الشعب', 'إباءً', 'عظيماً', '،', 'ورفض', 'رفضا', 'لا', 'هوادة', 'فيه', '؛', 'فانتفض', 'وثار', 'انتفاضة', 'الأبطال', 'وثورة', 'الأحرار', '،', 'واضعاً', 'أمامه', 'هدفا', 'مقدسا', 'وهو', 'عودة', 'الملك', 'محمد', 'الخامس', 'الى', 'عرشه', '،', 'وإلغاء', 'عقد', 'الحماية', '،', 'وتحرير', 'الوطن', 'وإعلان', 'الاستقلال', 'التام']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2878,3672,"['اثنان', 'من', 'لاعبي', 'مصر', 'يتابعان', 'لعبة', 'خلفية', 'من', 'نجم', 'جنوب', 'أفريقيا', 'سيابونغا', '(', 'الفرنسية', ')']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-PERS', 'O', 'O', 'O']"
2879,617,"['واعتبر', 'القيصر', 'ان', 'نتيجة', 'المباراة', 'قد', 'تحسم', 'بعد', 'التمديد', 'او', 'حتى', 'بضربات', 'الترجيح', ',', 'مشيرا', 'الى', '""', 'البداية', 'الصعبة', 'للمنتخبين', 'في', 'المونديال', 'لكنهما', 'الان', 'في', 'افضل', 'مستوى', '""']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2880,867,"['تجدر', 'الإشارة', 'إلى', 'أن', 'نظرية', 'أينشتاين', 'تلك', 'تناقضت', 'بشكل', 'كلّي', 'مع', 'استنتاجات', '""', 'إسحاق', 'نيوتن', '""']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O']"
2881,2344,"['ولبنان', 'يهدد', 'بوقف', 'نشر', 'الجيش', 'في', 'الجنوب', 'بيروت', 'ـ', 'من', 'فتحي', 'محمود', 'ـ', 'القدس', 'ـ', 'وكالات', 'الأنباء', 'طليعة', 'القوة', 'الفرنسية', 'لدى', 'وصولها', 'الى', 'الناقورة', 'في', 'خرق', 'فاضح', 'لقرار', 'مجلس', 'الأمن', 'رقم', '(', '1701', ')', 'الخاص', 'بوقف', 'العمليات', 'العسكرية', 'في', 'لبنان', ',', 'قام', 'الجيش', 'الإسرائيلي', 'بعملية', 'إنزال', 'جوية', ',', 'في', 'وقت', 'مبكر', 'من', 'صباح', 'أمس', ',', 'بالقرب', 'من', 'مدينة', 'بعلبك', 'اللبنانية', ',', 'وقد', 'تمكن', 'مقاتلو', 'حزب', 'الله', 'من', 'إرغام', 'الوحدة', 'الإسرائيلية', ',', 'التي', 'تم', 'إنزالها', ',', 'علي', 'التراجع', ',', 'بعد', 'اشتباك', 'عنيف', 'بين', 'الطرفين', ',', 'أسفر', 'عن', 'مصرع', 'ضابط', 'إسرائيلي', ',', 'وإصابة', 'ضابطين', 'آخرين', ',', 'أحدهما', 'إصابته', 'بالغة']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2882,1239,"['ويمتد', 'هذا', 'الإقليم', 'إلي', 'سواحل', 'حضرموت', 'والأحساء', 'وعمان', 'علي', 'المحيط', 'الهندي', 'من', 'خليج', 'عدن', 'حتي', 'مخل', 'الخليج', 'الفارسي', '(', 'العربي', '(']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']"
2883,3659,"['وقال', 'بوتين', 'إنه', 'يعتمد', 'على', 'وزارة', 'الموارد', 'الطبيعية', 'وحكومته', 'معا', 'للقيام', 'بالإجراءات', 'اللازمة', 'في', 'مراقبة', 'الشركات', 'التي', 'تخالف', 'تراخيصها', 'أو', 'لا', 'تنجز', 'اتفاقيات', 'التراخيص', 'الممنوحة', 'لها']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2884,3127,"['لقد', 'أثار', 'مفهوم', '""', 'القيادة', '""', 'اهتمام', 'الجنس', 'البشري', 'منذ', 'بدء', 'الزمان']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2885,2414,"['وعلم', 'ان', 'الرئيس', 'بري', 'اجرى', 'ايضا', 'اتصالا', 'بالسفير', 'الاميركي', 'جيفري', 'فيلتمان', 'وابلغه', 'ان', 'ما', 'حصل', 'يشكل', 'خطورة', 'مبديا', 'احتجاجه', 'الشديد', 'على', 'الاعتداء', 'الاسرائيلي', 'الذي', 'لا', 'يشكل', 'خرقا', 'للقرار', '1701', 'فحسب', 'بل', 'يهدد', 'هذا', 'القرار', 'ويضربه']","['O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2886,118,"['مؤكدا', 'أنهم', '(', 'الإسرائيليون', ')', 'لم', 'يتمكنوا', 'من', 'ضرب', 'أي', 'شيء', 'علي', 'الأرض']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2887,660,"['ففي', 'القرن', 'الثامن', 'عشر', '،', 'كانت', 'فرنسا', 'على', 'حافة', 'الثورة', 'والغليان', 'الشعبي', 'كان', 'في', 'أوجه', '،', 'فكان', 'المجتمع', 'الفرنسي', 'يتكون', 'من', 'الملك', 'في', 'أعلى', 'الهرم', '،', 'والشعب', 'في', 'المستنقع', '،', 'والكنيسة', 'والنبلاء', 'بمرتبة', 'تقل', 'عن', 'الملك', 'بقليل', 'لكنها', 'بعيدة', 'كل', 'البعد', 'عن', 'الطبقة', 'الدنيا', '-', 'طبقة', 'الشعب']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2888,3103,"['ومنذ', 'ذلك', 'الوقت', 'زار', 'المنطقة', 'مرات', 'عديدة', 'وقام', 'بالعديد', 'من', 'الأدوار', 'كصحفي', 'وأعلامي', 'عمل', 'مع', 'عدد', 'من', 'الأشخاص', 'الذين', 'يتمتعون', 'بقدر', 'كبير', 'من', 'النفوذ', 'والأهمية']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2889,2848,"['وراهن', 'محفوظ', 'منذ', 'أكثر', 'من', '60', 'عاما', 'على', 'فن', 'الرواية', 'وقفز', 'بها', 'إلى', 'صدارة', 'فنون', 'الكتابة', 'بعد', 'أن', 'كانت', 'في', 'النصف', 'الأول', 'من', 'القرن', 'العشرين', 'في', 'مرتبة', 'متأخرة', 'بعد', 'الشعر', 'وفن', 'المقال']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2890,2963,"['وكان', 'من', 'بين', 'المشاركين', 'أيضاً', 'شركة', '""', 'سي']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']"
2891,3650,"['وأبرمت', 'حكومة', 'كردستان', 'صفقتين', 'نفطيتين', 'مع', 'شركات', 'أجنبية', 'العام', 'الماضي', ',', 'في', 'حين', 'لم', 'توقع', 'الحكومة', 'المركزية', 'التي', 'تشكلت', 'قبل', 'أربعة', 'أشهر', 'أي', 'عقود']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2892,2990,"['وبما', 'ان', 'الكل', 'كان', 'يستعد', 'لليلة', 'العيد', '،', 'لا', 'يجد', 'مايكل', 'غير', 'محل', 'واحد', 'يقوم', 'ببيع', 'كل', 'الادوات', 'التي', 'تتعلق', 'بغرف', 'النوم', '،', 'فيستلقي', 'على', 'احد', 'الاسرة', '،', 'وهناك', 'تأتيه', 'احدى', 'الاشارات', 'التي', 'تثير', 'فيه', 'الفضول', '،', 'من', 'شخصية', 'مورتي', 'التي', 'يقوم', 'بتجسيدها', 'على', 'الشاشة', 'الممثل', 'كريستوفر', 'والكين', '،', 'وهذه', 'الشخصية', 'تدرك', 'ما', 'يبحث', 'عنه', 'مايكل', '،', 'فيصعد', 'على', 'الفور', 'الى', 'الطابق', 'العلوي', 'ويحضر', 'له', 'جهازا', 'ازرق', 'عجيبا', 'ويقدمه', 'هدية', 'له', 'بشرط', 'الا', 'يقوم', 'باعادة', 'الجهاز', 'الى', 'المحل', 'مرة', 'اخرى', '،', 'او', 'عدم', 'الغاء', 'الاوامر', 'التي', 'وجهها', 'للجهاز']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2893,1468,"['ويقول', 'ابو', 'عبد', 'الله', ':', '«', 'ما', 'يؤلمني', 'هو', 'ما', 'يحدث', 'للمسلمين', 'على', 'مستوى', 'العالم', 'من', 'مجازر', 'ومآس', 'واضطهاد', 'في', 'العراق', 'وفلسطين', 'وافغانستان', '،', 'واشعر', 'حاليا', 'ان', 'الضحية', 'هم', 'المسلمون', 'في', 'اماكن', 'التوتر', 'حول', 'العالم', '»']","['O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2894,1435,"['ويواجه', 'معتنقو', 'الاسلام', 'الجدد', 'اكثر', 'من', 'عقبة', 'بعد', 'دخولهم', 'الدين', 'الحنيف', '،', 'ويتذكر', 'نيكولاس', 'لوك', '،', '24', 'عاما', '،', 'الذي', 'اعتنق', 'الاسلام', 'قبل', 'ست', 'سنوات', 'وجه', 'والده', 'البروفسور', 'الجامعي', 'الممتعض', '،', 'وسخريته', 'التي', 'لا', 'تتوقف', 'وهو', 'يتساءل', '«', 'في', 'منزلنا', 'الان', 'مسلم', '»']","['O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2895,47,"['جون', 'بولتون', ':', 'وقف', 'إطلاق', 'النار', 'مع', 'الإرهابيين', 'مرفوض', '(', 'الفرنسية', ')', 'وأضاف', 'جون', 'بولتون', '""', 'إن', 'ما', 'نسعى', 'إليه', 'هو', 'وقف', 'طويل', 'للأعمال', 'الحربية', 'يكون', 'جزءا', 'من', 'تغيير', 'شامل', 'بالمنطقة', 'وجزءا', 'من', 'مؤسسة', 'للسلام', '،', 'لكن', 'أحدا', 'لم', 'يشرح', 'كيف', 'يمكن', 'التوصل', 'إلى', 'وقف', 'للنار', 'مع', 'مجموعة', 'من', 'الإرهابيين', '""']","['B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2896,2045,"['ويعتبر', 'مسجد', 'هوبان', 'من', 'أفخم', 'وأجمل', 'المساجد', 'الصينية', 'الطراز', 'المسقوفة', 'بالقرميد', 'المزخرف']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2897,1662,"['000', 'درهم', 'وبحوزتهم', 'بطاقات', 'هوية', 'تم', 'تزويرها', 'بدقة', 'بواسطة', 'أجهزة', 'معلوميات']","['O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2898,1611,"['أمه', 'هي', 'ابنة', 'عم', 'أبيه']","['O', 'O', 'O', 'O', 'O']"
2899,461,"['الدار', 'البيضاء', '-', ""''"", 'وام', ""''"", ':', 'وصل', 'صاحب', 'السمو', 'الشيخ', 'خليفة', 'بن', 'زايد', 'آل', 'نهيان', 'رئيس', 'الدولة', 'بحفظ', 'الله', 'ورعايته', 'ظهر', 'أمس', 'إلى', 'الدار', 'البيضاء', 'في', 'زيارة', 'رسمية', 'للمملكة', 'المغربية', 'تستغرق', 'ثلاثة', 'أيام']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']"
2900,2697,"['وعندما', 'سمح', 'بتشييد', 'المباني', 'فوق', 'الارض', 'استخدمت', 'السراديب', 'تحت', 'الارض', 'مناطق', 'لدفن', 'الموتى', 'فقط']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2901,3687,"['والمح', 'الى', 'ان', 'قدرة', 'أجهزة', 'الاستخبارات', 'الأمريكية', 'تدهورت', 'خلال', 'رئاسة', 'الحزب', 'الديموقراطي']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2902,1540,"['6', 'ـ', '1']","['O', 'O', 'O']"
2903,3000,"['وفي', 'أنقرة', '،', 'نظم', 'حزب', 'إسلامي', 'التوجه', 'تجمعا', 'للغرض', 'نفسه']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2904,3201,"['آي', ')', 'كان', 'يحقق', 'في', 'اختطاف', 'طائرتين', 'قبل', 'وقوع', 'العمل', 'الارهابي', '،', 'وقالت', 'مصادر', 'ان', 'الطائرتين', 'اختطفتا', 'من', 'بوسطن', 'بينما', 'قالت', 'مصادر', 'اخرى', 'ان', 'الطائرة', 'الاولى', 'اختطفت', 'من', 'بوسطن', 'وكانت', 'في', 'رحلة', 'الى', 'لوس', 'انجليس', 'لتضرب', 'البرج', 'الاول', 'في', 'مبنى', 'مركز', 'التجارة', 'العالمي', 'في', 'حوالي', 'التاسعة', 'صباحا', 'بينما', 'اختطفت', 'الطائرة', 'الثانية', 'بعد', 'اقلاعها', 'من', 'مطار', 'دالاس', 'بالقرب', 'من', 'واشنطن', 'وضربت', 'البرج', 'الثاني']","['I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O']"
